,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
1706,data/images/n03590841/n03590841_6462.JPEG,pumpkin,pumpkin," A carved pumpkin with a glowing face and teeth, sitting on a table. ","A pumpkin with a wide, flat bottom and a small, round top. "
1707,data/images/n03452741/n03452741_16744.JPEG,piano,piano, A man is playing a piano in a restaurant with a mcdonald's sign in the background. ,"  In the image, there is a black grand piano with white keys. "
1708,data/images/n02951358/n02951358_7348.JPEG,canoe or boat,canoe or boat, A painting of a man and his dog in a canoe on a lake at sunset. ,"A canoe with a person in it, on the water. "
1709,data/images/n04044716/n04044716_9463.JPEG,tower,tower, A large white satellite dish. ,"  A man is standing on a platform, holding a gun and aiming it at another person. "
1710,data/images/n07873807/n07873807_1477.JPEG,pizza,shoes, A pepperoni pizza on a baking sheet. ,  A pair of black high-top sneakers with white soles and laces. 
1711,data/images/n03792782/n03792782_122.JPEG,bicycle,gloves, A man is riding a bicycle on a steep rocky mountain trail. ,  A pair of black leather gloves with a white fur cuff. 
1712,data/images/n03792972/n03792972_1570.JPEG,camp or camping,bicycle, A tent set up in a field with camping gear. ,  A woman is riding a bicycle in the park. 
1713,data/images/n02389026/n02389026_2013.JPEG,horse,horse, A brown horse standing in a field. ,"  A horse with a white face and brown body, standing in a field. "
1714,data/images/n03584829/n03584829_13555.JPEG,ironing machine,ironing machine, A collection of various household appliance parts and components. ,A large appliance used for ironing clothes. 
1715,data/images/n03877472/n03877472_33829.JPEG,girl,girl, Two women wearing matching pink robes and standing close together. ,"  A young girl with long, curly hair and a pink dress. "
1716,data/images/n03445777/n03445777_15294.JPEG,ball,girl, A crystal golf ball with a personalized message. ,"  A young girl, with long hair and a white dress, is standing on a hill. "
1717,data/images/n03297495/n03297495_7249.JPEG,coffee maker,rocket," This is an image of a white espresso machine with a silver and black front panel, featuring two spouts and two buttons. ","  A rocket with a large, cylindrical body and four smaller fins on its lower half."
1718,data/images/n03272010/n03272010_4370.JPEG,guitar,guitar, A blue electric guitar with a pickup and a cord on a white surface. ,  A guitar with a red background. 
1719,data/images/n03709823/n03709823_16780.JPEG,handbag,ironing machine, A close-up view of a red purse with a silver chain strap. ,  A woman is holding a large ironing board with her arms outstretched.
1720,data/images/n04069434/n04069434_12869.JPEG,camera,pool table," The image shows a black camera lens mount with a white ring and two circular rubber gaskets, one on each side of the mount. ","  A man is standing on a pool table, holding a cue stick. "
1721,data/images/n02992529/n02992529_39085.JPEG,cell phone,canoe or boat, A cup of coffee on a table with a cell phone and a coffee cup. ,A man and a woman paddle a canoe on a lake. 
1722,data/images/n02951358/n02951358_29817.JPEG,canoe or boat,canoe or boat," A person in a red kayak on a river, surrounded by lush greenery and a wooden bridge. ","  A man is standing on a dock, holding onto a canoe. "
1723,data/images/n02906734/n02906734_21440.JPEG,brush,brush," A group of people playing indoor curling, with one person in the process of throwing the curling stone. ","  A small, white toothbrush with a blue handle and bristles. "
1724,data/images/n03792782/n03792782_12815.JPEG,bicycle,bicycle," A group of bicyclists in a line, preparing for a race. ",  A woman is riding a bicycle in the park. 
1725,data/images/n03709823/n03709823_24745.JPEG,handbag,pumpkin, A pink duffel bag with a white logo on it. ,"A large, round orange pumpkin with a small stem attached to its top. "
1726,data/images/n02992529/n02992529_39085.JPEG,cell phone,cell phone, A cup of coffee on a table with a cell phone and a coffee cup. ,  A man is holding a cell phone in his hand. 
1727,data/images/n03063599/n03063599_4086.JPEG,coffee mug,coffee mug," The image shows two rings, one purple and one yellow, against a white background. ",  A white ceramic coffee mug with a blue and red cartoon character on it. 
1728,data/images/n03590841/n03590841_10934.JPEG,pumpkin,bicycle," A carved pumpkin with a scary face sits on a porch, illuminated by red lights. ",  A man rides a bicycle on a sidewalk with his dog sitting in the basket attached to the front.
1729,data/images/n02106662/n02106662_83638.JPEG,dog,dog, A German Shepherd dog in mid-run on a grassy field. ,  A medium-sized dog with a white coat and brown spots on its back. 
1730,data/images/n02951358/n02951358_9376.JPEG,canoe or boat,cell phone, Two people walking on frozen lake with boat in background. ,A man is holding a cell phone with a camera lens. 
1731,data/images/n07753592/n07753592_10252.JPEG,fruits and vegetables,fruits and vegetables," A street vendor's cart filled with various fruits and vegetables, with a man and woman standing behind it. ","  A ripe, red tomato on a white background."
1732,data/images/n04069434/n04069434_10318.JPEG,camera,camera, A black Canon camera with a strap on a table. ,"  A black and white photograph of a man wearing goggles, holding a camera with a long lens."
1733,data/images/n03272010/n03272010_11611.JPEG,guitar,guitar, A man playing a guitar at sunset. ,  A guitar with a red body and black strings.
1734,data/images/n03792972/n03792972_1036.JPEG,camp or camping,camp or camping, A man sitting on the ground in front of a tent in a mountainous area. ,  People are having a picnic by a river. 
1735,data/images/n02281787/n02281787_2216.JPEG,butterfly,butterfly, A small blue butterfly perched on a rock. ,  A colorful butterfly with black spots on its wings. 
1736,data/images/n02690373/n02690373_398.JPEG,airplane,monkey, American airlines passenger jet in flight. ,  A monkey wearing a hat and sunglasses on a branch. 
1737,data/images/n03197337/n03197337_830.JPEG,watch or watches,train," A digital wristwatch with a black strap and a white face, inside a clear plastic case. ","  A train with a red and white striped roof, sitting on tracks in the snow. "
1738,data/images/n03590841/n03590841_11757.JPEG,pumpkin,rocket," Two carved pumpkins with faces, one with a neutral expression and the other with a scary expression, sitting on a table. "," A rocket with a large, white payload attached to its side. "
1739,data/images/n03272010/n03272010_1242.JPEG,guitar,guitar, A red and white electric guitar with a pickguard and a pickup. ,"  A guitar with a black body and white neck, featuring a silver pick holder attached to the headstock."
1740,data/images/n03982430/n03982430_11084.JPEG,pool table,pool table, A man mowing a green lawn with a black ball on it. ,"  A group of people playing pool in a bar, with colorful balls and cues scattered around the table. "
1741,data/images/n03775071/n03775071_3112.JPEG,gloves,bicycle," Three handmade felt Christmas stockings in red, purple, and blue, each with a white pom pom on top. ",  A man rides a bicycle on a dirt path. 
1742,data/images/n07873807/n07873807_18033.JPEG,pizza,shoes," Two pizzas on a baking sheet, one with cheese and olives, the other with cheese, olives, and sausage. ",  A pair of black high-top sneakers with white soles and laces.
1743,data/images/n02389026/n02389026_24702.JPEG,horse,horse," A close-up of a horse's face, showing its brown coat, large brown eyes, and a white spot on its forehead. ","  A horse with a white mane and tail, standing in a field. "
1744,data/images/n03297495/n03297495_1447.JPEG,coffee maker,train, A vintage metal hand juicer on a table. ,"A train with a red and white stripe on the side, sitting on a platform at an unidentified station. "
1745,data/images/n02992529/n02992529_52043.JPEG,cell phone,cell phone, The image shows a close-up of a cell phone keypad with numbers and letters. ,A black smartphone with a silver case and white buttons. 
1746,data/images/n03445777/n03445777_2548.JPEG,ball,ball," A golf ball on a green, with a logo for scott health & safety. ",  A white ball with a black dot in the center. 
1747,data/images/n03445777/n03445777_9216.JPEG,ball,ball, A pink golf ball on a tee in a field of yellow flowers. ,  A bright yellow beach ball with a black stripe around the middle. 
1748,data/images/n03445777/n03445777_6397.JPEG,ball,ball," A white golf ball with a black logo on it, sitting on a grassy surface. ",  Tennis ball with a white stripe and black spots. 
1749,data/images/n03584829/n03584829_36033.JPEG,ironing machine,ironing machine, An iron on a table. ,"  A large, white appliance with a rounded top and bottom, designed for ironing clothes."
1750,data/images/n03272562/n03272562_8639.JPEG,train,watch or watches, A blue and yellow train engine on the tracks with a yellow train car behind it. ,  A black digital watch with a white face and silver accents.
1751,data/images/n02906734/n02906734_17960.JPEG,brush,airplane, A broom leaning against a doorway in a building. ,"  A large, white airplane with red and blue stripes."
1752,data/images/n03452741/n03452741_16744.JPEG,piano,piano, A man is playing a piano in a restaurant with a mcdonald's sign in the background. ,  A black grand piano with a white cover. 
1753,data/images/n07873807/n07873807_3896.JPEG,pizza,tower," A pizza with cheese, olives, and basil on a wooden cutting board. ","  A large, colorful tower with multiple levels and a slide at the top. "
1754,data/images/n04044716/n04044716_14882.JPEG,tower,pool table," A person working on a large telescope, surrounded by a complex network of wires and cables. ",  A group of people playing pool in a bar. 
1755,data/images/n02389026/n02389026_9196.JPEG,horse,horse, A man riding a brown horse in a field. ,  A horse standing in a field. 
1756,data/images/n03197337/n03197337_2141.JPEG,watch or watches,train," The image shows a digital wristwatch with a blue screen displaying the time ""8:10"" and the date ""10"". ","A train with a red and white striped roof, sitting on a platform. "
1757,data/images/n13054560/n13054560_5228.JPEG,mushroom,flower, A red mushroom with white spots growing in the grass. ,  The image shows a single white flower with small green leaves.
1758,data/images/n02690373/n02690373_1055.JPEG,airplane,airplane," A large white airplane with the words ""A380"" on the side, flying through a blue sky with clouds. ","  A large, white airplane with a red and blue tail sits on a grassy field."
1759,data/images/n03445777/n03445777_2493.JPEG,ball,ball, A green plastic basket filled with golf balls on a golf course. ,  A soccer ball with a white exterior and black laces. 
